Export;EXP-2024-001 (2024-04-15T14:51:39+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-03-19T19:00:00+01:00;2024-03-19T20:00:00+01:00;34.82;21.67;11.82;68.8;51.21;12.88;7.87;22.47;26;15.74;10.41;14.52;14.73;46.08;9.36;11.27;30.21;19.26;11.91;24.74;11.74;30.86;23.01;35.46;30.41;23.04;18.71;7.72;7.95;20.35;20.8;23.64;16.77;13.46;34.47;15.61;51.18;38.24;8.33;8.76;3.89;6.84;4.15;20.71;9.87
NO2;uur;µg/m³;2024-03-19T20:00:00+01:00;2024-03-19T21:00:00+01:00;25.67;18.45;10.08;59.13;43.21;13.82;6.78;37.92;37.41;26.8;13.05;16.56;20.51;33.58;5.21;11.72;42.18;35.15;8.28;44.13;10.27;45.9;33.92;39.52;52.77;22.99;18.21;9.87;9.39;35.29;35.99;33.28;20.3;12.21;18.96;14.92;54.72;42.26;5.94;10.74;4.32;6.73;5.1;24.99;7.57
NO2;uur;µg/m³;2024-03-19T21:00:00+01:00;2024-03-19T22:00:00+01:00;32.8;17.95;16.42;54.99;39.45;13.71;6.86;33.61;36.16;53;23.5;20.6;19.82;34.57;7.39;13.96;30.07;80.46;9.11;36.33;10.19;40.66;69.24;32.02;59.59;19.13;14.72;8.14;11.46;39.47;55.95;34.26;34.41;16.91;10.13;20.42;45.18;27.42;6.55;11.53;5.28;4.93;7.16;24.29;7.28
NO2;uur;µg/m³;2024-03-19T22:00:00+01:00;2024-03-19T23:00:00+01:00;30.3;17.67;15.78;48.47;35.11;12.82;7.98;30.46;40.25;51.74;51.72;18.92;20.74;38.97;11.18;11.94;75.3;51.5;10.19;20.77;12.45;67.48;50.25;52.8;71.79;13.87;14.14;14.06;13.41;52.05;70.64;43.48;43.31;31.79;12.45;15.38;48.82;29.7;6.79;12.86;5.43;5.65;6.8;26.75;7.47
NO2;uur;µg/m³;2024-03-19T23:00:00+01:00;2024-03-20T00:00:00+01:00;23.33;22.55;12.07;34.47;30.81;14.19;8.01;33.21;43.24;45.71;60.8;17.05;25.81;28.38;7.25;19.79;70.12;22.22;13.59;21.32;14.61;57.21;35.26;41.03;59.68;20.68;17.76;15.51;32.47;46.98;69.74;36.51;44.61;30.6;11.51;15.35;57.3;31.98;5.47;10.82;6.91;5.89;5.25;21.15;6.73
NO2;uur;µg/m³;2024-03-20T00:00:00+01:00;2024-03-20T01:00:00+01:00;21.8;26.2;7.61;36.83;24.07;21.25;7.04;34.28;32.44;49.9;34.56;19.63;16.07;32.55;10.03;31.49;64.22;20.34;20.51;11.73;19.32;49.92;50.6;35.91;46.58;19.24;20.37;9.47;20.95;33.32;42.65;51.72;32.48;;11.52;11.25;39.72;20.82;7.42;13.35;8.02;6.64;5.62;13.18;6.75
NO2;uur;µg/m³;2024-03-20T01:00:00+01:00;2024-03-20T02:00:00+01:00;16.53;17.02;7.04;30.09;20.3;17.36;6.44;27.32;34.84;41.27;36.32;16.55;12.22;31.12;22.97;31.44;48.11;31.95;24.43;17.23;30.25;39.09;44.36;59.67;38.86;20.82;30.33;10.5;18.29;32.6;46.55;35.17;29.84;;10.92;8.97;17.05;13.1;5.31;11.16;7.94;6.43;6.25;11.05;6.56
NO2;uur;µg/m³;2024-03-20T02:00:00+01:00;2024-03-20T03:00:00+01:00;15.29;15.3;6.6;24.61;17.99;14.64;7.82;26.56;37.66;31.91;27.74;15.71;11.13;27.59;45.41;31.25;46.96;34.23;17.59;29.37;31.47;35.7;32.65;46.32;34.51;18.78;28.93;12.46;12.49;28.82;39.35;25.22;23.4;;10.5;8.17;20.94;9.59;7.3;13.1;9.95;6.73;5.69;6.58;5.56
NO2;uur;µg/m³;2024-03-20T03:00:00+01:00;2024-03-20T04:00:00+01:00;12.07;15.95;5.37;20.3;15.69;13.16;7.7;32.52;24.43;28.96;27.95;13.18;11.05;24.67;69.13;28.99;39.62;31.74;17.05;26.19;23.82;27.27;39.13;37.59;33.43;16.93;27.13;13.21;14.06;27.62;29.11;23.29;24.99;;10.99;7.41;38.19;46.26;9.35;11.89;9.35;7.41;5.2;8.58;6.02
NO2;uur;µg/m³;2024-03-20T04:00:00+01:00;2024-03-20T05:00:00+01:00;10.04;18.2;6.36;19.72;12.2;14.63;6.81;40.17;25.58;28.02;34.02;12.66;10.08;27.74;68.52;26.68;68.02;21.9;14.34;20.07;25.36;55.17;38.12;42.93;58.13;27.54;27.93;12.76;13.08;25.68;38.94;33.19;25.16;;10.52;7.87;48.64;46.45;7.02;6.21;10.23;8.72;6.23;10.23;7.12
NO2;uur;µg/m³;2024-03-20T05:00:00+01:00;2024-03-20T06:00:00+01:00;10.94;15.45;5.98;26.86;11.44;14.14;7.37;36.15;30.2;29.67;27.86;13.94;11.47;25.38;55.28;30.21;75.02;23.42;18.67;19.06;24.55;66.42;36.61;56.24;70.22;35.73;28.35;12.34;23.42;33.6;40.8;30.14;32.39;;10.09;9.73;55.44;48.47;7.8;4.71;9.78;8.68;6.75;14.93;8.17
NO2;uur;µg/m³;2024-03-20T06:00:00+01:00;2024-03-20T07:00:00+01:00;13.88;17.6;5.77;36.11;18.92;13.15;4.05;40.98;34.49;31.95;27.81;24.56;14.9;19.69;62.38;26.9;78.84;28.88;22.29;26.97;26.46;70.95;49.79;59.07;77.84;34.82;38.59;21.28;32.87;36.82;46;39.81;29.94;;12.66;9.68;59.22;46.13;6.54;11.53;12.77;11.57;8.62;29.15;15.47
NO2;uur;µg/m³;2024-03-20T07:00:00+01:00;2024-03-20T08:00:00+01:00;13.47;21.03;11.47;61.71;21.62;13.43;4.71;44.77;41.77;50.94;30.57;31.1;19.62;18.46;55.87;36.06;81.54;48.3;26.35;35;32.44;77.29;55.26;65.72;80.36;28.72;43.32;29.22;25.73;46.7;51.99;41.49;39.53;;17.45;10.83;66.82;49.96;10.09;15.14;13.59;14.34;9.76;49.25;24.89
NO2;uur;µg/m³;2024-03-20T08:00:00+01:00;2024-03-20T09:00:00+01:00;23.31;20.53;12.51;57.21;22.02;33.85;9.98;42.06;46.06;53.46;43.57;27.5;33.59;25.76;58.2;42.5;91.1;53.47;28.43;75.46;46.33;79.85;60.86;67.51;91.27;27.31;46.2;25.11;22.94;50.46;65.02;43.07;47.71;;27.44;12.42;61.5;49.75;10.28;14.86;10.07;8.93;10.57;50.79;34.87
NO2;uur;µg/m³;2024-03-20T09:00:00+01:00;2024-03-20T10:00:00+01:00;23.37;21.39;8.98;21.59;20.34;20.7;12.26;36.76;32.76;35.48;28.61;19.42;22.74;15.21;24.9;51.51;74.88;42.73;19.71;24.22;41.91;70.66;49.49;76.1;79.71;21.71;41.35;13.76;16.07;47.33;58.21;34.08;38.39;;29.17;12.79;43.3;29.21;11.6;12.6;13.13;7.47;10.29;34.94;21.27
NO2;uur;µg/m³;2024-03-20T10:00:00+01:00;2024-03-20T11:00:00+01:00;17.17;14.85;8.21;11.83;7.33;19.98;15.13;23.85;25.06;32.17;19.44;23.29;15.7;21.24;14.69;34.42;45.86;30.36;15.64;11.96;19.04;53.33;38.66;63.01;69.17;23.89;39.19;11.74;10.96;35.32;28.82;;24.68;;25.2;4.19;31.58;19.8;6.44;8.02;10.93;4.9;10.83;27.36;10.37
NO2;uur;µg/m³;2024-03-20T11:00:00+01:00;2024-03-20T12:00:00+01:00;10.64;13.13;4.14;11.93;4.68;14.07;16.22;15.56;21.57;28.03;19.88;15.66;14.38;16.67;14.07;28.7;36.03;32.46;14.08;11.29;9.96;35.04;30.05;49.48;53.18;26.99;25.76;9.59;;23.75;27;;21.24;;19.64;5.99;17.05;14.54;4.77;5.77;9.02;6.14;9.64;19.26;6.95
NO2;uur;µg/m³;2024-03-20T12:00:00+01:00;2024-03-20T13:00:00+01:00;6.19;11.11;3.84;9.13;3.31;9.52;13.55;17.9;20.03;20.18;17.24;13.28;10.39;11.43;13.63;28.27;30.75;36.51;12.39;14.67;9;33.09;26.34;46.61;48.71;23.52;17.42;8.34;;14.59;16.75;;9.92;;10.97;9.21;24.56;14.67;3.56;6.15;9.73;5.09;10.01;13.57;6.96
NO2;uur;µg/m³;2024-03-20T13:00:00+01:00;2024-03-20T14:00:00+01:00;8.71;7.99;4.01;11.32;3.06;2.71;15.07;11.64;11.14;16.5;11.42;7.09;5.58;10.71;17.05;32.54;35.37;23.7;;13.05;5.97;40.04;20.4;49.96;40.58;19.77;13.31;10.02;13.98;12.44;13.68;;5.99;;6.81;10.86;23.22;12.28;6.96;6.42;17.75;4.2;9.54;14.98;6.79
NO2;uur;µg/m³;2024-03-20T14:00:00+01:00;2024-03-20T15:00:00+01:00;7.96;4.68;3.95;10.82;2.89;3.81;17.45;12.84;14.46;23.14;7.9;9.05;4.48;9.13;27.94;33.62;25.64;21.12;;10.25;8.4;35.59;27.48;37.81;29.95;5.54;18.17;11.93;19.36;10.79;9.39;;4.75;;7.97;6.86;35.96;16.62;5.37;6.99;18.38;3.62;8.73;16.07;6.33
NO2;uur;µg/m³;2024-03-20T15:00:00+01:00;2024-03-20T16:00:00+01:00;7.03;4.18;3.64;14.88;3.63;3.85;37.8;12.99;21.27;29.79;7.99;10.07;4.66;7.65;19.4;25.75;24.96;23.29;;21.21;2.98;31.33;30.41;33.93;25.53;7.17;23;16.23;21.75;12.88;13.08;;5.81;;7.84;3.83;41.76;18.89;4.92;11.48;12.15;3.96;13.05;19.27;7.93
NO2;uur;µg/m³;2024-03-20T16:00:00+01:00;2024-03-20T17:00:00+01:00;7.68;5.17;5.52;22.63;5.48;3.82;28.08;13.58;30.35;22.58;8.94;11.95;5.05;11.09;7.39;24.09;15.97;31.51;6.3;21.01;10.65;26.65;29.71;50.52;22.56;8.9;19.26;20.27;24.95;17.4;18.39;46.31;9.37;;16.72;6.04;47.87;22.36;5.58;7.55;5.79;4.14;9.17;13.85;12.09
NO2;uur;µg/m³;2024-03-20T17:00:00+01:00;2024-03-20T18:00:00+01:00;16.52;11.62;4.79;24.52;9.06;4.77;26.39;26.36;31.04;26.95;10.32;13.75;6.72;16.76;8.82;40.72;30.35;33.56;7.18;14.49;32.02;23.76;28.57;50.88;29.6;14.77;17.6;25.07;29.2;26.11;22.41;;14.67;;14.13;6.38;34.92;24.7;7.99;7.41;5.13;4.49;6.09;18.04;16.28
NO2;uur;µg/m³;2024-03-20T18:00:00+01:00;2024-03-20T19:00:00+01:00;26;17.46;10.28;26.23;14.9;22.79;22.48;32.88;37.44;21.75;14.46;20.61;8.89;18.17;11.27;52.94;47.39;35.19;14.91;21.59;34.94;41.52;25.59;58.52;33.4;27.59;39.6;31.37;20.87;25.89;32.89;48.95;26.19;;15.32;17.29;66.22;49.72;9.38;13.45;8.28;6.08;6.75;19.18;14.57
NO2;uur;µg/m³;2024-03-20T19:00:00+01:00;2024-03-20T20:00:00+01:00;28.38;19.86;10.91;40.61;35.63;22.84;16.4;40.42;40.31;31.29;22.32;76.31;24.51;28.36;10.66;55.55;79.88;28.99;38.4;42.38;43.75;71.99;46.24;38.06;59.36;20.51;35.56;27.92;16.5;29.99;36.07;63.27;31.71;;27.83;19.18;86.18;67.16;13.7;14.62;14.15;8;8.49;20.71;15.04
NO2;uur;µg/m³;2024-03-20T20:00:00+01:00;2024-03-20T21:00:00+01:00;30.75;29.17;10.47;66.24;47.43;16.8;11.16;55.26;40.56;62.3;33.33;43.62;38.16;34.87;40.26;72.2;58.4;20.62;60.85;31.44;51.26;46.21;46.35;55.13;39.6;19.98;52.79;17.04;18.88;32.52;40.56;60.88;34.77;;19.73;24.02;91.25;71.66;13.04;12.81;12.42;12.66;9.14;12.42;15.63
NO2;uur;µg/m³;2024-03-20T21:00:00+01:00;2024-03-20T22:00:00+01:00;28.38;33.99;17.08;61.39;38.94;21.48;10.04;54.71;41.34;39.18;33.49;54.43;37.05;27.96;50.72;58.18;56.42;20.65;38.28;23.52;45.49;47.49;38.06;49.46;32.13;18.91;41.64;18.02;29.24;16.55;25.25;51.93;18.35;;15.14;26.18;76.42;67.58;17.69;14;13.04;12.44;7.09;16.48;11.08
NO2;uur;µg/m³;2024-03-20T22:00:00+01:00;2024-03-20T23:00:00+01:00;27.57;30.55;14.25;54.35;36.36;27.2;19.36;52.85;48.53;26.94;21.39;33.94;32.76;34.58;39.19;55.34;50.44;16.93;37.96;23.22;34.34;46.51;43.47;53.15;55.78;9.29;35.17;18.76;25.8;20.14;21.71;52.12;19.29;;13.31;22.82;54.65;43.03;12.33;11.43;14.01;12.14;7.38;26.36;8.19
NO2;uur;µg/m³;2024-03-20T23:00:00+01:00;2024-03-21T00:00:00+01:00;29.38;33.87;9.06;50.73;35.92;34.53;29.59;53.04;49.87;16.9;14.28;20.03;29;47.4;45.28;65.51;37.2;24.77;29.81;25.16;35.13;36.56;60.06;57.39;38.49;8.17;30.75;16.97;22.15;27.82;28.4;47;18.24;;15.7;20.98;51.51;41.66;9.34;13.74;6.89;12.68;5.21;14.42;7.87
NO2;uur;µg/m³;2024-03-21T00:00:00+01:00;2024-03-21T01:00:00+01:00;17.58;21.57;9.89;35.57;34.48;31.19;40.21;47.92;47.06;18.64;16.07;21.59;27.14;29.65;46.26;42.04;44.03;27.19;40.09;33.13;34.37;37.92;40.21;46.55;35.95;10.76;29.56;16.93;19.69;36.64;33.29;47;25.56;;13.18;;42.58;36.33;11.11;10.54;3.66;9.91;4.21;10.03;5.76
NO2;uur;µg/m³;2024-03-21T01:00:00+01:00;2024-03-21T02:00:00+01:00;24.73;25.88;14.01;22.55;28.82;26.79;40.43;26.95;34.04;18.27;17.12;43.88;26.56;26.71;34.35;33.33;39.19;30.3;54.58;24.32;22.66;37.44;29.27;45;34.88;14;22.74;9.23;17.37;56.56;47.99;44.48;52.36;;10.67;19.7;42.77;39.51;9.86;8.54;7.5;6.44;6.31;5.68;3.95
NO2;uur;µg/m³;2024-03-21T02:00:00+01:00;2024-03-21T03:00:00+01:00;35.47;32.76;23.17;20.82;22.4;20.53;45.04;23.75;31.52;20.44;30.51;51.72;23.95;26.27;33.42;25.81;19.29;33.77;68.29;34.52;5.55;20.01;20.02;52.41;17.71;7.08;8.64;9.66;17.47;24.82;28.78;21.11;23.92;;10.93;15.99;34.29;33.22;14.29;6.75;4.62;3.29;6.64;4.72;5.01
NO2;uur;µg/m³;2024-03-21T03:00:00+01:00;2024-03-21T04:00:00+01:00;29.98;18.98;27.26;24.01;16.94;14.84;39.25;24.71;31.3;42.96;49.81;52.7;19.51;24.4;12.25;42.87;9.14;16.83;48.73;22.89;3.42;9.5;7.45;13.1;8.4;9.4;3.95;8.27;5.54;17.84;22.33;22.76;18.06;;10.89;21.29;28.16;33.14;9.92;4.99;8.51;2.46;8.85;5.66;6.56
NO2;uur;µg/m³;2024-03-21T04:00:00+01:00;2024-03-21T05:00:00+01:00;23.93;15.67;26.59;26.72;21.25;19.83;29.08;20.86;27.21;62.63;65.14;34.15;17.2;22.07;3.84;17.37;5.91;6.64;14.32;13.22;6.57;5.01;5.46;6.93;3.3;5.33;28.95;3.11;5.02;19.39;26.75;16.14;19.56;;7.52;18.22;25.03;22.95;5.16;4.81;3.39;2.2;3.18;6.27;5.89
NO2;uur;µg/m³;2024-03-21T05:00:00+01:00;2024-03-21T06:00:00+01:00;23.03;17.75;25.49;28.23;25.88;21.85;18.04;16.78;25.01;34.82;28.73;11.97;16.69;13.01;4.02;6.09;10.62;4.97;6.81;7.52;4.93;10.68;10.87;11.81;8.65;3.65;15.14;5.08;11.8;6.52;11.1;23.12;6.46;;4.2;3.61;25.49;22.94;3.53;3.78;1.94;4.35;1.36;4.52;2.5
NO2;uur;µg/m³;2024-03-21T06:00:00+01:00;2024-03-21T07:00:00+01:00;23.35;14.17;25.47;27.85;25.4;5.16;11.23;13.52;16.88;12.37;7.84;7.06;14.78;13.71;6.52;7.67;9.31;9.88;9.7;10.25;2.48;9.83;11.46;24.65;6.99;3.09;15.69;3.08;6.27;6.73;8.68;30;6.71;;3.67;4.86;20.03;12.57;4.45;3.17;1.23;1.93;1.45;11.84;2.83
NO2;uur;µg/m³;2024-03-21T07:00:00+01:00;2024-03-21T08:00:00+01:00;19.4;8.58;22.22;31.98;25.94;5.1;7.72;9.62;19.13;15.66;8.12;9.46;6.16;6.42;7.18;9.86;9.6;11.7;8.89;11.29;2.11;11.44;11.83;30.39;8.06;3.68;21.99;3.12;6.63;6.16;10.09;15.03;6.31;;4.12;4.29;26.09;14.65;2.73;3.16;1.46;2.39;2.48;20.66;3.97
NO2;uur;µg/m³;2024-03-21T08:00:00+01:00;2024-03-21T09:00:00+01:00;16.81;5.43;26.17;30.96;26.55;8.02;10.4;10.66;29.85;14.06;9.41;9.4;7.98;6.86;4.84;8.93;13.42;15.27;9.05;12.22;2.38;14.38;10.27;37.22;7.41;6.36;28.91;2.74;9.39;5.34;11.08;10.81;5.21;;4.01;4.13;23.75;20.01;1.45;2.99;1.43;2.56;2.45;21.11;3.2
NO2;uur;µg/m³;2024-03-21T09:00:00+01:00;2024-03-21T10:00:00+01:00;9.59;4.37;21.27;31.07;19.15;8.53;12.42;12.83;19.17;11.9;8.55;10.93;7.29;6.82;4.2;11.87;8.1;10.52;12.37;10.74;1.98;13;8.8;23.98;13.22;6.49;27.24;2.51;10.75;3.92;12.15;17.33;4.37;;4.7;3.56;32.97;14.67;1.56;2.37;1.48;2.51;1.98;14.81;3.46
NO2;uur;µg/m³;2024-03-21T10:00:00+01:00;2024-03-21T11:00:00+01:00;7.97;4.62;8.85;24.76;9.68;10.86;9.56;14.44;16.74;18.26;13.11;14.96;6.53;5.85;2.49;4.47;7.19;11.32;16.41;14.21;1.7;15.17;10.06;25.13;11.68;5.19;13.37;3.68;11.17;6.14;15.76;28.13;5.01;;4.46;5.78;22.42;10.23;2.11;3.33;1.86;2.3;2.55;16.07;2.83
NO2;uur;µg/m³;2024-03-21T11:00:00+01:00;2024-03-21T12:00:00+01:00;6.93;5.61;5.62;19.82;8.79;8.84;7.49;14.13;14.98;22.39;16.66;12.88;;6.49;3.28;3.5;5.47;13.95;18.83;19.28;1.65;15.49;8.52;21.87;12.77;4.79;12.95;4.33;7.54;15.21;14.03;27.47;11.32;;4.29;5.01;18.31;7.8;3.83;2.72;1.76;2.93;2.32;8.94;3.28
NO2;uur;µg/m³;2024-03-21T12:00:00+01:00;2024-03-21T13:00:00+01:00;9.14;5.16;6.89;13.64;6.35;8.88;5.83;13.71;17.39;22.82;16.85;11.07;;8.66;3.4;4.35;6.77;17.13;17.48;24.64;1.52;16.18;7.6;33.91;12.54;6.9;12.49;3.61;4.78;17.76;14.48;17.85;13.35;;4.31;4;20.97;8.24;4.52;3.45;3.38;3.47;3.27;10.21;4
NO2;uur;µg/m³;2024-03-21T13:00:00+01:00;2024-03-21T14:00:00+01:00;6.7;6.11;6.26;13.56;6.38;;4.68;13.71;14.93;24.05;14.78;7.21;6.26;9.25;2.92;3.97;8.62;30.89;5.88;25.15;1.34;16.55;11.26;26.24;18.48;9.97;13.25;5.64;6.06;12.53;11.55;16.27;7.78;7.46;3.24;5.46;17.58;8.73;3.12;4.83;6.36;3.58;3.75;4.16;4.06
NO2;uur;µg/m³;2024-03-21T14:00:00+01:00;2024-03-21T15:00:00+01:00;6.39;6.94;8.87;15.58;8.95;;8.1;13.35;18.18;22.24;11.67;4.9;7.6;11.33;3.75;4.85;10.83;26.24;5.18;11.93;3.8;22.02;17.29;29.18;26.66;10.61;15.43;16.67;7.42;14.97;13.21;17.49;8.17;9.64;3.93;8.8;25.15;12.46;3.3;4.07;4.07;2.85;4.73;13.07;4.89
NO2;uur;µg/m³;2024-03-21T15:00:00+01:00;2024-03-21T16:00:00+01:00;8.7;8.49;7.95;16.39;9.25;;12;14.51;20.1;26.17;12.95;3.92;8.74;15.25;8.9;4.38;19.18;13.88;4.03;8.44;6.4;24.92;15.55;22.23;41.04;15.48;18.32;14.3;15.04;19.51;22.43;21.76;14.73;20.7;3.74;9.85;21.53;12.7;4.56;4.66;3.49;3.36;5.07;12.02;6.39
NO2;uur;µg/m³;2024-03-21T16:00:00+01:00;2024-03-21T17:00:00+01:00;8.86;11.2;9.97;15.45;9.21;;15.83;16.7;21.37;28.11;16.03;10.21;7.53;14.97;7.1;4.6;19.88;12.98;6.45;9.87;8.08;23.27;15.71;32.9;42.65;22.18;18.91;7.14;15.26;34.33;35.51;30.04;30.24;6.78;7.53;9.53;27.62;18.84;6.71;13.96;5;3.53;4.32;19.12;7.29
NO2;uur;µg/m³;2024-03-21T17:00:00+01:00;2024-03-21T18:00:00+01:00;12.65;12.42;13.97;23.81;15.48;;21.24;19.3;25.65;34.6;20.29;14.29;14.71;14.44;11.81;5.18;41.35;20.68;12.33;13.08;5.69;40.07;25.91;42.28;52.81;22.37;19.7;7.23;14.89;20.14;20.18;26.92;13.42;5.17;15.27;23.08;37.4;24.58;8.31;12.96;9.46;4.87;5.64;19.11;9.26
NO2;uur;µg/m³;2024-03-21T18:00:00+01:00;2024-03-21T19:00:00+01:00;21.69;14.54;14.77;24.96;15.38;20.93;33.16;28.83;33.19;37.95;25.37;18.2;20.02;10.83;16.32;7.65;40.08;26.98;16.26;19.8;13.55;37.36;22.51;49.24;52.14;18.66;23.42;15.3;17.11;20.44;25.96;31.8;11.59;7.95;15.44;15.65;30.43;20.18;9.77;6.7;11.47;5.66;5.12;17.6;6.54
NO2;uur;µg/m³;2024-03-21T19:00:00+01:00;2024-03-21T20:00:00+01:00;17.85;16.25;14.23;22.43;17.59;26.77;25.1;27.61;31.45;52.28;30.2;23.75;21.94;12.18;16.89;10.01;43.45;29.09;20.95;31.25;20.21;43.62;30.48;36.2;42.39;27.46;24.61;24.81;15.33;19.93;27;30.62;16.07;15.53;18.84;14.57;25.61;19.1;10.6;8.04;9.15;7.14;5.48;21.75;10.57
NO2;uur;µg/m³;2024-03-21T20:00:00+01:00;2024-03-21T21:00:00+01:00;16.45;18.54;15.27;33.02;22.14;24.5;27.06;23.29;28.82;41.56;34.37;23.41;24.99;22.65;28.38;10.97;44.45;26.71;32.45;27.6;24.12;38.51;25.17;44.2;45.38;14.76;24.21;12.2;15.93;26.24;35.11;31.28;22.38;24.52;19.09;14.12;23.93;19.71;14.78;20.68;14.65;11.74;9.5;20.16;9.87
NO2;uur;µg/m³;2024-03-21T21:00:00+01:00;2024-03-21T22:00:00+01:00;17.64;15.18;14.21;20.34;20.64;16.99;27.28;20.69;23.65;30.63;27.06;19.84;21.11;24.66;31.41;15.16;40.96;44.51;26.32;32.43;20.17;40.7;27.91;55.82;41.57;16.74;22.93;12.69;19.1;27.47;34.43;31.81;27.02;25.5;17.74;14.65;23.56;20.52;10.62;18.91;14.69;10.77;8.29;17.76;10.87
NO2;uur;µg/m³;2024-03-21T22:00:00+01:00;2024-03-21T23:00:00+01:00;16.49;13.18;14.92;17.69;18.42;14.86;25.61;19.74;24.22;25.89;22.48;15.53;17.88;16.03;36.64;13.33;31.54;46.04;20.92;24.73;21.97;32.93;26.52;46.42;39.25;26.09;23.18;15.4;21.31;29.51;35.56;32.26;28.12;29.2;19.69;17.99;23.63;21.7;10.92;12.2;14.9;10.24;11.27;16.42;11.27
NO2;uur;µg/m³;2024-03-21T23:00:00+01:00;2024-03-22T00:00:00+01:00;17.3;12.29;19.75;14.59;16.53;13.96;27.94;20.31;18.72;22.14;21.62;18.4;14.59;16.03;26.97;6.04;31.28;40.74;18.06;17.56;33.7;25.15;23.91;46.8;26.19;26.2;22.11;17.72;28.41;28.83;33.14;30.88;28.53;20.81;14.73;17.52;18.1;17.62;13.93;10.94;15.13;9.78;11.51;18.7;13.24
NO2;uur;µg/m³;2024-03-22T00:00:00+01:00;2024-03-22T01:00:00+01:00;19.55;12.25;13.84;9.66;9.96;15.91;25.1;15.44;15.04;18.82;18.87;24.81;14;14.24;12.78;4.72;29.27;29.53;19.67;23.12;13.9;25.81;16.11;28.31;22.44;21.9;16.75;21.49;25.16;23.32;27;25.97;24.08;17.54;12.94;17.34;17.46;16.45;16.2;15.25;17.89;8.11;12.01;14.83;12.19
NO2;uur;µg/m³;2024-03-22T01:00:00+01:00;2024-03-22T02:00:00+01:00;18.18;10.59;10.46;6.21;7.58;12.84;12.22;13.87;12.24;17.6;18.32;15.95;11.46;11.85;10.46;4.79;28.37;18.52;11.48;22.97;11.73;25.65;16.88;21.53;22.39;16.58;11.89;19.57;14.9;16.34;17.87;20.69;16.35;16.52;11.5;17.33;15.24;14.35;14.91;17.19;18.04;9.94;12.51;12.82;10.82
NO2;uur;µg/m³;2024-03-22T02:00:00+01:00;2024-03-22T03:00:00+01:00;14.82;8.77;6.6;4.16;5.79;10.7;8.14;12.51;10.85;17.04;16.26;12.62;8.93;10.29;12.18;6.21;28.42;14.4;9.77;12.09;10.74;25.42;20.4;19.97;22.43;15.05;11.97;17.21;9.41;14.18;13.9;10.19;14.06;11.92;11.29;16.31;12.71;11.87;14.16;17.49;15.87;10.93;14.59;11.77;11.48
NO2;uur;µg/m³;2024-03-22T03:00:00+01:00;2024-03-22T04:00:00+01:00;11.41;7.48;6.03;3.97;4.84;9.5;10.52;8.73;7.69;8.73;8.86;8.75;7.28;9.13;14.46;6.26;31.56;10.97;11.03;10.79;10.53;27.12;17.95;18.1;22.88;12.74;9.81;14.32;11.1;11.24;10.49;11;11.16;10.57;11.2;14.25;11.53;10.31;14.88;16.11;17.23;10.79;15.12;13.38;12.52
NO2;uur;µg/m³;2024-03-22T04:00:00+01:00;2024-03-22T05:00:00+01:00;12.15;6.91;6.92;4.69;5;6.64;8.07;7.93;7.34;7.44;10.88;12.26;7.31;8.75;10.85;3.99;31.74;10.22;16.99;15.08;12.75;23.67;16.66;18.49;20.9;10.17;11.36;8.63;8.26;9.41;9.51;10.3;9.35;9.17;10.43;9.93;10.92;9.97;14.91;12.18;13.24;10.3;13.1;14.2;13.41
NO2;uur;µg/m³;2024-03-22T05:00:00+01:00;2024-03-22T06:00:00+01:00;10.88;7.51;7.41;6.43;6.15;5.96;15;7.73;10.14;12.65;9.99;11.24;7.23;7.96;6.68;3.43;36.51;14.49;9.75;11.4;13.52;30.25;21.26;24.26;34.94;10.77;12.72;8.83;10.43;8.06;10.91;14.71;8.24;14.5;9.93;8.41;12.66;10.27;13.74;9.25;12.94;9.89;10.8;13.91;12.15
NO2;uur;µg/m³;2024-03-22T06:00:00+01:00;2024-03-22T07:00:00+01:00;10.35;7.23;8.92;7.65;6.26;6.11;10.6;8.93;15.06;19.58;16.63;7.92;7.55;8.24;9.5;3.41;28.5;19.35;8.03;15.07;13.09;34.06;25.57;26.36;39.24;46.09;15.12;10.12;13.28;17.44;18.76;21.44;15.97;12.18;10;10.63;16.28;12.07;9.2;9.59;8.3;9.26;9.05;14.64;10.84
NO2;uur;µg/m³;2024-03-22T07:00:00+01:00;2024-03-22T08:00:00+01:00;9.28;8.93;10.92;11.11;7.22;7.55;8.12;9.73;20.56;18.25;14.49;7.03;8;10.28;12.05;4.8;24.97;19.08;11.77;13.12;17.71;32.04;24.78;30.12;40.28;33.68;23.97;10.83;14.65;23.05;16.48;22.57;17.49;10.82;10.94;8.81;22.21;16.72;8.88;10.91;7.67;7.79;6.44;15.09;10.95
