YYYYMMDD,HH,NO2
20180517,10,3.88
20180517,11,3.66
20180517,12,3.29
20180517,13,3.39
20180517,14,4.41
20180517,15,4.25
20180517,16,4.05
20180517,17,4.41
20180517,18,4.01
20180517,19,3.69
20180517,20,4.24
20180517,21,4.75
20180517,22,4.92
20180517,23,4.85
20180518,0,4.77
20180518,1,3.74
20180518,2,3.26
20180518,3,3.13
20180518,4,2.27
20180518,5,1.97
20180518,6,4.18
20180518,7,6.5
20180518,8,10.38
20180518,9,11.15
20180518,10,9.66
20180518,11,9.32
20180518,12,10.22
20180518,13,8.81
20180518,14,9.44
20180518,15,7.23
20180518,16,8.43
20180518,17,7.35
20180518,18,8.13
20180518,19,8.54
20180518,20,8.94
20180518,21,8.36
20180518,22,6.18
20180518,23,5.71
20180519,0,3.83
20180519,1,4.64
20180519,2,3.04
20180519,3,3.09
20180519,4,5.13
20180519,5,5.84
20180519,6,5.74
20180519,7,7.77
20180519,8,8.49
20180519,9,7.07
20180519,10,9.4
20180519,11,13.02
20180519,12,12.79
20180519,13,10.58
20180519,14,9.79
20180519,15,8.26
20180519,16,8.03
20180519,17,8.42
20180519,18,8.61
20180519,19,9.36
20180519,20,9.72
20180519,21,14.76
20180519,22,17.37
20180519,23,22.96
20180520,0,26.78
20180520,1,41.67
20180520,2,39.86
20180520,3,37.24
20180520,4,32.9
20180520,5,18.94
20180520,6,17.23
20180520,7,13.8
20180520,8,11.29
20180520,9,9.99
20180520,10,6.53
20180520,11,6.12
20180520,12,5.42
20180520,13,5.96
20180520,14,5.71
20180520,15,4.67
20180520,16,5.41
20180520,17,5.33
20180520,18,6.84
20180520,19,8.99
20180520,20,11.4
20180520,21,14.88
20180520,22,20.56
20180520,23,22.94
20180521,0,30.13
20180521,1,22.57
20180521,2,14.07
20180521,3,10.54
20180521,4,9.36
20180521,5,9.16
20180521,6,11.19
20180521,7,9.38
20180521,8,8.18
20180521,9,7.99
20180521,10,6.12
20180521,11,5.35
20180521,12,4.24
20180521,13,3.97
20180521,14,4.28
20180521,15,6.23
20180521,16,8.71
20180521,17,8.32
20180521,18,4.95
20180521,19,5.75
20180521,20,9.12
20180521,21,12.93
20180521,22,13.17
20180521,23,9.32
20180522,0,8.73
20180522,1,9.87
20180522,2,9.95
20180522,3,10.74
20180522,4,10.85
20180522,5,14.24
20180522,6,24.8
20180522,7,30.7
20180522,8,36.43
20180522,9,31.18
20180522,10,13.95
20180522,11,12.18
20180522,12,8.4
20180522,13,10.18
20180522,14,11.52
20180522,15,11.34
20180522,16,12.82
20180522,17,14.69
20180522,18,18.68
20180522,19,18.21
20180522,20,15.14
20180522,21,12.43
20180522,22,11.33
20180522,23,10.72
20180523,0,9.47
20180523,1,12.26
20180523,2,13.27
20180523,3,13.6
20180523,4,10.71
20180523,5,10.55
20180523,6,13.78
20180523,7,27.95
20180523,8,35.15
20180523,9,33.16
20180523,10,23.99
20180523,11,17.8
20180523,12,16.64
20180523,13,20.11
20180523,14,22.19
20180523,15,16.63
20180523,16,16.11
20180523,17,12.75
20180523,18,11.93
20180523,19,11.63
20180523,20,14.68
20180523,21,17.08
20180523,22,18.01
20180523,23,13.19
20180524,0,9.84
20180524,1,9.2
20180524,2,8.44
20180524,3,9.17
20180524,4,9.2
20180524,5,10.4
20180524,6,15.34
20180524,7,21.91
20180524,8,22.33
20180524,9,23.69
20180524,10,22.95
20180524,11,18.64
20180524,12,17.67
20180524,13,22.87
20180524,14,25.68
20180524,15,45.72
20180524,16,28.3
20180524,17,20.6
20180524,18,16.22
20180524,19,10.64
20180524,20,10.68
20180524,21,10.52
20180524,22,14.21
20180524,23,14.21
20180525,0,9.66
20180525,1,11.87
20180525,2,10.38
20180525,3,11.18
20180525,4,12.76
20180525,5,16.01
20180525,6,26.99
20180525,7,29.75
20180525,8,23.42
20180525,9,23.93
20180525,10,18.69
20180525,11,16.08
20180525,12,11.77
20180525,13,9.0
20180525,14,7.16
20180525,15,5.8
20180525,16,8.17
20180525,17,11.53
20180525,18,11.2
20180525,19,12.9
20180525,20,14.59
20180525,21,16.95
20180525,22,20.47
20180525,23,24.06
20180526,0,21.91
20180526,1,18.56
20180526,2,17.45
20180526,3,16.49
20180526,4,15.99
20180526,5,16.99
20180526,6,18.67
20180526,7,19.12
20180526,8,16.31
20180526,9,15.93
20180526,10,12.23
20180526,11,8.82
20180526,12,6.96
20180526,13,5.66
20180526,14,5.64
20180526,15,4.93
20180526,16,4.68
20180526,17,5.48
20180526,18,6.99
20180526,19,7.6
20180526,20,9.95
20180526,21,11.14
20180526,22,14.79
20180526,23,14.83
20180527,0,11.22
20180527,1,11.6
20180527,2,8.92
20180527,3,8.14
20180527,4,7.62
20180527,5,6.84
20180527,6,6.65
20180527,7,7.29
20180527,8,6.85
20180527,9,6.7
20180527,10,6.65
20180527,11,5.95
20180527,12,5.38
20180527,13,10.66
20180527,14,14.03
20180527,15,13.72
20180527,16,13.59
20180527,17,12.78
20180527,18,12.35
20180527,19,13.15
20180527,20,24.01
20180527,21,18.88
20180527,22,18.17
20180527,23,23.43
20180528,0,19.51
20180528,1,25.92
20180528,2,19.12
20180528,3,14.61
20180528,4,12.49
20180528,5,14.1
20180528,6,40.64
20180528,7,39.39
20180528,8,27.28
20180528,9,22.11
20180528,10,24.71
20180528,11,15.04
20180528,12,17.59
20180528,13,16.09
20180528,14,9.66
20180528,15,9.44
20180528,16,9.33
20180528,17,7.77
20180528,18,9.53
20180528,19,9.89
20180528,20,12.77
20180528,21,11.55
20180528,22,14.75
20180528,23,13.94
20180529,0,12.48
20180529,1,11.66
20180529,2,9.73
20180529,3,10.57
20180529,4,11.01
20180529,5,13.03
20180529,6,20.94
20180529,7,23.52
20180529,8,20.38
20180529,9,15.63
20180529,10,14.28
20180529,11,13.1
20180529,12,12.45
20180529,13,11.64
20180529,14,10.44
20180529,15,11.58
20180529,16,13.41
20180529,17,17.77
20180529,18,19.69
20180529,19,15.54
20180529,20,12.46
20180529,21,16.14
20180529,22,17.46
20180529,23,19.31
20180530,0,17.4
20180530,1,24.02
20180530,2,20.17
20180530,3,14.53
20180530,4,18.01
20180530,5,20.17
20180530,6,26.78
20180530,7,29.94
20180530,8,26.31
20180530,9,22.52
20180530,10,19.06
20180530,11,14.19
20180530,12,9.95
20180530,13,7.33
20180530,14,5.85
20180530,15,7.57
20180530,16,9.79
20180530,17,10.28
20180530,18,11.17
20180530,19,15.55
20180530,20,35.68
20180530,21,26.77
20180530,22,26.86
20180530,23,19.57
20180531,0,18.7
20180531,1,17.62
20180531,2,15.8
20180531,3,13.99
20180531,4,12.98
20180531,5,12.59
20180531,6,18.99
20180531,7,34.84
20180531,8,40.16
20180531,9,30.02
20180531,10,28.74
20180531,11,23.79
20180531,12,20.46
20180531,13,15.49
20180531,14,13.93
20180531,15,12.93
20180531,16,11.67
20180531,17,12.03
20180531,18,9.27
20180531,19,7.7
20180531,20,10.37
20180531,21,13.55
20180531,22,11.12
20180531,23,14.06
20180601,0,19.41
20180601,1,14.0
20180601,2,12.86
20180601,3,14.43
20180601,4,21.14
20180601,5,15.83
20180601,6,16.08
20180601,7,41.36
20180601,8,49.94
20180601,9,53.31
20180601,10,32.81
20180601,11,25.56
20180601,12,19.07
20180601,13,15.59
20180601,14,17.34
20180601,15,19.69
20180601,16,19.63
20180601,17,21.48
20180601,18,14.68
20180601,19,14.42
20180601,20,13.58
20180601,21,9.51
20180601,22,11.26
20180601,23,12.66
20180602,0,20.21
20180602,1,27.34
20180602,2,29.74
20180602,3,20.6
20180602,4,13.11
20180602,5,20.3
20180602,6,17.52
20180602,7,13.12
20180602,8,11.87
20180602,9,15.66
20180602,10,12.82
20180602,11,9.12
20180602,12,10.14
20180602,13,9.22
20180602,14,7.73
20180602,15,8.03
20180602,16,7.8
20180602,17,11.39
20180602,18,14.44
20180602,19,14.91
20180602,20,14.81
20180602,21,17.96
20180602,22,19.73
20180602,23,19.71
20180603,0,17.95
20180603,1,18.71
20180603,2,13.74
20180603,3,14.83
20180603,4,12.21
20180603,5,9.84
20180603,6,10.61
20180603,7,12.18
20180603,8,11.03
20180603,9,8.35
20180603,10,12.47
20180603,11,11.4
20180603,12,7.12
20180603,13,3.37
20180603,14,6.74
20180603,15,7.31
20180603,16,9.74
20180603,17,8.25
20180603,18,12.98
20180603,19,13.3
20180603,20,11.42
20180603,21,13.84
20180603,22,13.22
20180603,23,12.74
20180604,0,10.03
20180604,1,5.97
20180604,2,5.03
20180604,3,4.82
20180604,4,3.97
20180604,5,5.65
20180604,6,10.53
20180604,7,16.58
20180604,8,19.46
20180604,9,11.64
20180604,10,10.97
20180604,11,11.08
20180604,12,9.17
20180604,13,5.34
20180604,14,3.58
20180604,15,4.02
20180604,16,4.0
20180604,17,4.98
20180604,18,5.89
20180604,19,5.51
20180604,20,5.86
20180604,21,5.1
20180604,22,3.77
20180604,23,3.61
20180605,0,3.2
20180605,1,4.36
20180605,2,2.73
20180605,3,2.15
20180605,4,2.51
20180605,5,3.26
20180605,6,7.83
20180605,7,15.15
20180605,8,13.67
20180605,9,9.57
20180605,10,9.36
20180605,11,7.39
20180605,12,4.87
20180605,13,3.93
20180605,14,3.48
20180605,15,3.97
20180605,16,3.59
20180605,17,4.33
20180605,18,4.41
20180605,19,5.5
20180605,20,6.44
20180605,21,8.58
20180605,22,7.45
20180605,23,6.75
20180606,0,8.68
20180606,1,7.51
20180606,2,5.44
20180606,3,4.91
20180606,4,5.65
20180606,5,6.44
20180606,6,18.63
20180606,7,21.32
20180606,8,16.47
20180606,9,12.41
20180606,10,10.52
20180606,11,8.98
20180606,12,8.16
20180606,13,8.11
20180606,14,8.15
20180606,15,8.35
20180606,16,7.13
20180606,17,8.7
20180606,18,9.18
20180606,19,8.85
20180606,20,9.19
20180606,21,11.49
20180606,22,13.35
20180606,23,14.27
20180607,0,15.2
20180607,1,23.49
20180607,2,21.0
20180607,3,17.6
20180607,4,16.53
20180607,5,14.32
20180607,6,24.18
20180607,7,41.44
20180607,8,39.61
20180607,9,30.91
20180607,10,21.88
20180607,11,11.17
20180607,12,7.0
20180607,13,6.28
20180607,14,4.92
20180607,15,5.09
20180607,16,7.96
20180607,17,8.23
20180607,18,6.95
20180607,19,7.26
20180607,20,8.45
20180607,21,12.34
20180607,22,9.66
20180607,23,13.16
20180608,0,37.76
20180608,1,35.73
20180608,2,32.98
20180608,3,7.85
20180608,4,6.08
20180608,5,6.54
20180608,6,8.42
20180608,7,11.42
20180608,8,12.98
20180608,9,15.25
20180608,10,21.74
20180608,11,22.79
20180608,12,18.75
20180608,13,16.59
20180608,14,14.2
20180608,15,13.71
20180608,16,15.34
20180608,17,14.58
20180608,18,14.35
20180608,19,13.89
20180608,20,11.7
20180608,21,11.7
20180608,22,11.53
20180608,23,7.5
20180609,0,6.69
20180609,1,5.98
20180609,2,4.9
20180609,3,4.92
20180609,4,3.16
20180609,5,3.46
20180609,6,4.06
20180609,7,5.7
20180609,8,6.02
20180609,9,5.05
20180609,10,4.73
20180609,11,3.69
20180609,12,3.94
20180609,13,3.37
20180609,14,3.53
20180609,15,4.03
20180609,16,3.89
20180609,17,3.65
20180609,18,4.0
20180609,19,4.26
20180609,20,5.21
20180609,21,4.77
20180609,22,4.19
20180609,23,4.83
20180610,0,6.68
20180610,1,7.06
20180610,2,5.75
20180610,3,4.78
20180610,4,4.94
20180610,5,3.73
20180610,6,3.7
20180610,7,3.63
20180610,8,2.96
20180610,9,2.64
20180610,10,3.34
20180610,11,3.31
20180610,12,3.29
20180610,13,2.55
20180610,14,2.18
20180610,15,2.39
20180610,16,2.58
20180610,17,2.53
20180610,18,2.91
20180610,19,3.62
20180610,20,4.64
20180610,21,4.89
20180610,22,7.27
20180610,23,6.11
20180611,0,4.49
20180611,1,4.53
20180611,2,4.76
20180611,3,4.3
20180611,4,4.81
20180611,5,7.54
20180611,6,14.43
20180611,7,13.05
20180611,8,12.35
20180611,9,8.76
20180611,10,7.61
20180611,11,6.65
20180611,12,5.55
20180611,13,5.45
20180611,14,4.9
20180611,15,5.42
20180611,16,6.48
20180611,17,7.38
20180611,18,8.1
20180611,19,5.86
20180611,20,5.75
20180611,21,6.38
20180611,22,7.12
20180611,23,5.77
20180612,0,4.17
20180612,1,4.11
20180612,2,2.71
20180612,3,2.01
20180612,4,1.55
20180612,5,2.75
20180612,6,5.81
20180612,7,8.38
20180612,8,8.57
20180612,9,7.3
20180612,10,6.14
20180612,11,5.37
20180612,12,6.11
20180612,13,6.71
20180612,14,7.78
20180612,15,9.2
20180612,16,5.7
20180612,17,6.34
20180612,18,5.61
20180612,19,5.32
20180612,20,4.99
20180612,21,4.12
20180612,22,4.78
20180612,23,5.57
20180613,0,2.34
20180613,1,4.78
20180613,2,2.09
20180613,3,3.25
20180613,4,2.16
20180613,5,3.36
20180613,6,3.94
20180613,7,7.13
20180613,8,7.83
20180613,9,6.35
20180613,10,5.7
20180613,11,4.29
20180613,12,3.56
20180613,13,8.24
20180613,14,5.84
20180613,15,6.86
20180613,16,7.52
20180613,17,8.93
20180613,18,7.18
20180613,19,5.11
20180613,20,6.16
20180613,21,10.88
20180613,22,16.02
20180613,23,29.34
20180614,0,36.16
20180614,1,51.05
20180614,2,37.5
20180614,3,28.1
20180614,4,22.22
20180614,5,31.14
20180614,6,41.09
20180614,7,46.5
20180614,8,34.49
20180614,9,19.49
20180614,10,14.8
20180614,11,14.29
20180614,12,14.43
20180614,13,14.31
20180614,14,14.37
20180614,15,13.24
20180614,16,13.79
20180614,17,13.16
20180614,18,13.05
20180614,19,12.36
20180614,20,12.0
20180614,21,13.12
20180614,22,14.85
20180614,23,13.4
20180615,0,12.97
20180615,1,12.98
20180615,2,16.05
20180615,3,16.04
20180615,4,17.57
20180615,5,20.82
20180615,6,25.43
20180615,7,26.7
20180615,8,20.76
20180615,9,14.61
20180615,10,13.55
20180615,11,11.6
20180615,12,10.7
20180615,13,8.35
20180615,14,8.02
20180615,15,6.05
20180615,16,5.62
20180615,17,6.28
20180615,18,12.06
20180615,19,16.24
20180615,20,9.75
20180615,21,14.73
20180615,22,18.29
20180615,23,16.65
20180616,0,16.34
20180616,1,17.83
20180616,2,12.7
20180616,3,9.42
20180616,4,21.92
20180616,5,25.74
20180616,6,26.17
20180616,7,26.26
20180616,8,17.78
20180616,9,14.57
20180616,10,8.39
20180616,11,10.77
20180616,12,12.83
20180616,13,12.13
20180616,14,8.68
20180616,15,6.59
20180616,16,12.68
20180616,17,10.17
20180616,18,12.94
20180616,19,7.75
20180616,20,6.58
20180616,21,8.6
20180616,22,10.36
20180616,23,9.48
20180617,0,9.49
20180617,1,8.27
20180617,2,6.13
20180617,3,8.0
20180617,4,6.51
20180617,5,5.55
20180617,6,5.73
20180617,7,6.82
20180617,8,7.61
20180617,9,7.97
20180617,10,7.22
20180617,11,8.03
20180617,12,7.86
20180617,13,9.8
20180617,14,6.63
20180617,15,4.55
20180617,16,7.07
20180617,17,8.01
20180617,18,9.07
20180617,19,9.04
20180617,20,7.79
20180617,21,10.6
20180617,22,11.34
20180617,23,11.62
20180618,0,8.81
20180618,1,6.26
20180618,2,3.43
20180618,3,6.36
20180618,4,7.53
20180618,5,7.04
20180618,6,11.62
20180618,7,15.84
20180618,8,16.15
20180618,9,18.86
20180618,10,17.75
20180618,11,15.48
20180618,12,16.13
20180618,13,10.38
20180618,14,11.3
20180618,15,13.06
20180618,16,11.2
20180618,17,10.12
20180618,18,7.83
20180618,19,9.1
20180618,20,8.02
20180618,21,10.31
20180618,22,12.72
20180618,23,12.64
20180619,0,13.16
20180619,1,10.47
20180619,2,8.91
20180619,3,8.97
20180619,4,10.33
20180619,5,12.27
20180619,6,18.57
20180619,7,25.73
20180619,8,27.4
20180619,9,22.47
20180619,10,17.22
20180619,11,10.14
20180619,12,12.03
20180619,13,12.02
20180619,14,15.49
20180619,15,12.86
20180619,16,10.66
20180619,17,16.09
20180619,18,19.43
20180619,19,20.98
20180619,20,22.71
20180619,21,18.97
20180619,22,18.95
20180619,23,20.29
20180620,0,22.24
20180620,1,25.44
20180620,2,30.13
20180620,3,27.89
20180620,4,21.9
20180620,5,18.68
20180620,6,13.94
20180620,7,14.06
20180620,8,13.35
20180620,9,14.57
20180620,10,11.37
20180620,11,14.25
20180620,12,13.37
20180620,13,12.47
20180620,14,8.08
20180620,15,8.09
20180620,16,6.79
20180620,17,8.02
20180620,18,10.37
20180620,19,11.43
20180620,20,10.21
20180620,21,15.17
20180620,22,18.35
20180620,23,15.14
20180621,0,14.34
20180621,1,17.71
20180621,2,21.47
20180621,3,15.69
20180621,4,17.15
20180621,5,14.54
20180621,6,9.89
20180621,7,9.5
20180621,8,10.39
20180621,9,6.81
20180621,10,3.55
20180621,11,3.34
20180621,12,3.11
20180621,13,2.91
20180621,14,3.61
20180621,15,4.97
20180621,16,5.81
20180621,17,5.66
20180621,18,4.95
20180621,19,6.17
20180621,20,5.29
20180621,21,4.51
20180621,22,6.65
20180621,23,6.14
20180622,0,3.48
20180622,1,2.17
20180622,2,2.09
20180622,3,2.28
20180622,4,2.34
20180622,5,2.37
20180622,6,3.97
20180622,7,6.81
20180622,8,8.71
20180622,9,7.03
20180622,10,5.99
20180622,11,5.57
20180622,12,4.44
20180622,13,5.44
20180622,14,4.95
20180622,15,7.61
20180622,16,7.88
20180622,17,5.94
20180622,18,5.34
20180622,19,5.67
20180622,20,5.69
20180622,21,4.92
20180622,22,6.03
20180622,23,6.33
20180623,0,9.18
20180623,1,17.04
20180623,2,10.72
20180623,3,10.89
20180623,4,7.93
20180623,5,8.76
20180623,6,10.91
20180623,7,9.36
20180623,8,5.68
20180623,9,5.18
20180623,10,9.38
20180623,11,8.2
20180623,12,10.58
20180623,13,8.83
20180623,14,5.75
20180623,15,3.35
20180623,16,2.93
20180623,17,3.87
20180623,18,6.19
20180623,19,10.62
20180623,20,12.21
20180623,21,13.62
20180623,22,13.56
20180623,23,20.41
20180624,0,25.06
20180624,1,23.43
20180624,2,11.41
20180624,3,9.01
20180624,4,5.66
20180624,5,5.17
20180624,6,4.22
20180624,7,2.97
20180624,8,2.27
20180624,9,1.48
20180624,10,1.21
20180624,11,1.96
20180624,12,2.72
20180624,13,3.42
20180624,14,5.02
20180624,15,5.14
20180624,16,5.05
20180624,17,4.35
20180624,18,5.73
20180624,19,5.73
20180624,20,4.11
20180624,21,5.28
20180624,22,4.53
20180624,23,3.5
20180625,0,2.86
20180625,1,2.61
20180625,2,2.02
20180625,3,2.53
20180625,4,3.03
20180625,5,4.2
20180625,6,5.63
20180625,7,5.7
20180625,8,7.74
20180625,9,8.58
20180625,10,9.83
20180625,11,11.88
20180625,12,10.13
20180625,13,9.95
20180625,14,8.17
20180625,15,6.65
20180625,16,5.17
20180625,17,3.6
20180625,18,4.25
20180625,19,4.98
20180625,20,5.06
20180625,21,6.96
20180625,22,8.32
20180625,23,6.93
20180626,0,5.95
20180626,1,4.28
20180626,2,4.5
20180626,3,4.91
20180626,4,5.06
20180626,5,7.47
20180626,6,14.94
20180626,7,27.24
20180626,8,15.34
20180626,9,8.27
20180626,10,5.23
20180626,11,4.42
20180626,12,3.76
20180626,13,3.55
20180626,14,4.54
20180626,15,4.94
20180626,16,5.43
20180626,17,5.73
20180626,18,5.45
20180626,19,5.23
20180626,20,5.72
20180626,21,6.3
20180626,22,6.24
20180626,23,6.01
20180627,0,9.18
20180627,1,7.91
20180627,2,7.47
20180627,3,5.98
20180627,4,6.62
20180627,5,7.75
20180627,6,17.87
20180627,7,15.35
20180627,8,11.56
20180627,9,10.64
20180627,10,7.84
20180627,11,6.74
20180627,12,8.43
20180627,13,8.2
20180627,14,7.93
20180627,15,9.09
20180627,16,8.56
20180627,17,9.35
20180627,18,9.37
20180627,19,9.62
20180627,20,8.82
20180627,21,10.1
20180627,22,11.27
20180627,23,10.0
20180628,0,8.63
20180628,1,9.79
20180628,2,9.0
20180628,3,9.1
20180628,4,8.92
20180628,5,11.7
20180628,6,22.17
20180628,7,21.99
20180628,8,18.73
20180628,9,18.08
20180628,10,14.08
20180628,11,8.79
20180628,12,6.47
20180628,13,7.44
20180628,14,7.94
20180628,15,8.28
20180628,16,7.74
20180628,17,7.03
20180628,18,7.34
20180628,19,7.26
20180628,20,6.72
20180628,21,8.98
20180628,22,14.38
20180628,23,11.71
20180629,0,8.34
20180629,1,7.89
20180629,2,6.62
20180629,3,6.5
20180629,4,7.91
20180629,5,10.33
20180629,6,20.55
20180629,7,23.14
20180629,8,14.28
20180629,9,10.03
20180629,10,7.64
20180629,11,6.22
20180629,12,5.76
20180629,13,5.17
20180629,14,4.13
20180629,15,6.06
20180629,16,6.75
20180629,17,5.25
20180629,18,4.99
20180629,19,4.34
20180629,20,4.36
20180629,21,4.85
20180629,22,5.34
20180629,23,5.59
20180630,0,7.74
20180630,1,9.7
20180630,2,6.38
20180630,3,8.13
20180630,4,11.15
20180630,5,10.59
20180630,6,10.05
20180630,7,9.81
20180630,8,9.86
20180630,9,9.87
20180630,10,9.31
20180630,11,6.93
20180630,12,5.83
20180630,13,5.75
20180630,14,5.94
20180630,15,5.79
20180630,16,5.74
20180630,17,5.11
20180630,18,4.98
20180630,19,5.24
20180630,20,6.3
20180630,21,7.38
20180630,22,11.64
20180630,23,11.51
20180701,0,9.12
20180701,1,6.71
20180701,2,5.27
20180701,3,4.89
20180701,4,4.88
20180701,5,5.07
20180701,6,5.09
20180701,7,4.62
20180701,8,4.6
20180701,9,4.26
20180701,10,3.56
20180701,11,3.63
20180701,12,3.6
20180701,13,3.37
20180701,14,3.32
20180701,15,3.69
20180701,16,3.08
20180701,17,3.28
20180701,18,3.39
20180701,19,4.82
20180701,20,5.36
20180701,21,8.25
20180701,22,8.53
20180701,23,7.74
20180702,0,7.26
20180702,1,4.67
20180702,2,4.36
20180702,3,4.62
20180702,4,5.86
20180702,5,8.2
20180702,6,17.58
20180702,7,25.68
20180702,8,21.34
20180702,9,14.65
20180702,10,8.93
20180702,11,5.6
20180702,12,5.32
20180702,13,5.38
20180702,14,6.01
20180702,15,6.21
20180702,16,6.63
20180702,17,6.33
20180702,18,6.28
20180702,19,5.79
20180702,20,6.77
20180702,21,8.79
20180702,22,7.31
20180702,23,5.58
20180703,0,5.48
20180703,1,7.07
20180703,2,6.71
20180703,3,8.7
20180703,4,9.78
20180703,5,12.76
20180703,6,21.67
20180703,7,17.16
20180703,8,14.49
20180703,9,11.69
20180703,10,8.85
20180703,11,7.29
20180703,12,7.18
20180703,13,5.69
20180703,14,5.99
20180703,15,7.48
20180703,16,7.43
20180703,17,7.01
20180703,18,7.15
20180703,19,6.0
20180703,20,5.53
20180703,21,6.18
20180703,22,9.01
20180703,23,9.72
20180704,0,7.2
20180704,1,6.04
20180704,2,5.82
20180704,3,5.91
20180704,4,7.01
20180704,5,9.66
20180704,6,13.98
20180704,7,18.79
20180704,8,18.27
20180704,9,11.92
20180704,10,9.34
20180704,11,7.14
20180704,12,8.65
20180704,13,8.35
20180704,14,6.55
20180704,15,7.0
20180704,16,11.2
20180704,17,10.09
20180704,18,7.81
20180704,19,6.78
20180704,20,7.21
20180704,21,9.07
20180704,22,13.38
20180704,23,13.44
20180705,0,8.27
20180705,1,7.51
20180705,2,5.55
20180705,3,6.74
20180705,4,8.21
20180705,5,10.19
20180705,6,18.64
20180705,7,22.17
20180705,8,11.75
20180705,9,5.91
20180705,10,8.85
20180705,11,15.11
20180705,12,18.23
20180705,13,18.86
20180705,14,12.99
20180705,15,10.35
20180705,16,12.3
20180705,17,9.74
20180705,18,7.84
20180705,19,5.46
20180705,20,5.22
20180705,21,6.41
20180705,22,7.16
20180705,23,8.82
20180706,0,18.88
20180706,1,30.8
20180706,2,13.87
20180706,3,14.71
20180706,4,16.06
20180706,5,8.23
20180706,6,8.44
20180706,7,7.49
20180706,8,9.16
20180706,9,6.88
20180706,10,4.75
20180706,11,3.82
20180706,12,4.63
20180706,13,5.55
20180706,14,8.47
20180706,15,10.56
20180706,16,10.04
20180706,17,10.62
20180706,18,11.13
20180706,19,9.23
20180706,20,7.44
20180706,21,9.45
20180706,22,11.14
20180706,23,8.92
20180707,0,11.77
20180707,1,13.7
20180707,2,10.92
20180707,3,11.18
20180707,4,14.63
20180707,5,15.66
20180707,6,16.59
20180707,7,12.3
20180707,8,7.15
20180707,9,4.92
20180707,10,4.33
20180707,11,4.46
20180707,12,3.82
20180707,13,2.98
20180707,14,6.79
20180707,15,7.78
20180707,16,7.1
20180707,17,4.6
20180707,18,3.79
20180707,19,4.23
