YYYYMMDD,HH,O3
20170309,15,68.57
20170309,16,72.84
20170309,17,76.38
20170309,18,73.1
20170309,19,73.3
20170309,20,72.64
20170309,21,68.07
20170309,22,68.09
20170309,23,69.76
20170310,0,69.95
20170310,1,62.96
20170310,2,50.03
20170310,3,46.63
20170310,4,45.0
20170310,5,37.99
20170310,6,27.9
20170310,7,9.03
20170310,8,1.48
20170310,9,5.14
20170310,10,17.08
20170310,11,41.63
20170310,12,51.67
20170310,13,55.2
20170310,14,58.39
20170310,15,61.03
20170310,16,64.62
20170310,17,66.73
20170310,18,64.98
20170310,19,45.13
20170310,20,26.25
20170310,21,32.03
20170310,22,32.11
20170310,23,25.75
20170311,0,30.17
20170311,1,29.6
20170311,2,31.45
20170311,3,29.91
20170311,4,29.22
20170311,5,24.66
20170311,6,14.87
20170311,7,7.55
20170311,8,6.26
20170311,9,12.08
20170311,10,15.6
20170311,11,23.53
20170311,12,24.17
20170311,13,38.26
20170311,14,53.02
20170311,15,51.18
20170311,16,47.45
20170311,17,38.79
20170311,18,37.6
20170311,19,30.57
20170311,20,27.05
20170311,21,19.54
20170311,22,28.04
20170311,23,28.03
20170312,0,30.26
20170312,1,29.0
20170312,2,26.61
20170312,3,25.63
20170312,4,24.65
20170312,5,25.74
20170312,6,29.12
20170312,7,28.42
20170312,8,31.58
20170312,9,34.84
20170312,10,37.44
20170312,11,41.25
20170312,12,47.85
20170312,13,50.1
20170312,14,55.07
20170312,15,61.94
20170312,16,64.89
20170312,17,65.86
20170312,18,63.35
20170312,19,40.86
20170312,20,9.84
20170312,21,16.66
20170312,22,18.42
20170312,23,15.89
20170313,0,3.96
20170313,1,7.59
20170313,2,20.32
20170313,3,23.12
20170313,4,16.96
20170313,5,21.78
20170313,6,14.78
20170313,7,2.03
20170313,8,0.67
20170313,9,5.27
20170313,10,9.84
20170313,11,21.11
20170313,12,28.81
20170313,13,40.32
20170313,14,28.43
20170313,15,45.0
20170313,16,48.24
20170313,17,58.26
20170313,18,53.76
20170313,19,51.58
20170313,20,41.68
20170313,21,26.99
20170313,22,22.3
20170313,23,33.45
20170314,0,20.34
20170314,1,15.27
20170314,2,-0.18
20170314,3,19.04
20170314,4,32.65
20170314,5,31.97
20170314,6,23.58
20170314,7,9.9
20170314,8,4.64
20170314,9,7.8
20170314,10,13.0
20170314,11,17.79
20170314,12,27.4
20170314,13,34.89
20170314,14,44.98
20170314,15,49.66
20170314,16,34.63
20170314,17,36.08
20170314,18,30.34
20170314,19,24.41
20170314,20,16.62
20170314,21,5.82
20170314,22,5.09
20170314,23,7.26
20170315,0,7.7
20170315,1,8.78
20170315,2,8.38
20170315,3,4.24
20170315,4,2.29
20170315,5,6.09
20170315,6,7.72
20170315,7,2.75
20170315,8,3.34
20170315,9,5.36
20170315,10,15.96
20170315,11,42.41
20170315,12,51.32
20170315,13,59.07
20170315,14,61.42
20170315,15,65.76
20170315,16,67.54
20170315,17,73.01
20170315,18,72.89
20170315,19,68.43
20170315,20,53.0
20170315,21,30.56
20170315,22,11.98
20170315,23,5.5
20170316,0,-0.05
20170316,1,0.05
20170316,2,-0.07
20170316,3,-0.09
20170316,4,-0.11
20170316,5,-0.08
20170316,6,-0.14
20170316,7,-0.04
20170316,8,1.01
20170316,9,3.48
20170316,10,19.67
20170316,11,37.77
20170316,12,50.27
20170316,13,62.07
20170316,14,81.69
20170316,15,75.55
20170316,16,75.21
20170316,17,74.46
20170316,18,68.91
20170316,19,33.75
20170316,20,16.0
20170316,21,28.98
20170316,22,21.25
20170316,23,34.68
20170317,0,36.3
20170317,1,28.28
20170317,2,35.13
20170317,3,40.08
20170317,4,38.35
20170317,5,37.99
20170317,6,44.59
20170317,7,56.26
20170317,8,52.1
20170317,9,53.63
20170317,10,60.55
20170317,11,68.49
20170317,12,64.63
20170317,13,66.55
20170317,14,68.17
20170317,15,70.69
20170317,16,69.92
20170317,17,70.56
20170317,18,59.63
20170317,19,49.58
20170317,20,51.95
20170317,21,57.94
20170317,22,58.18
20170317,23,53.34
20170318,0,57.42
20170318,1,61.74
20170318,2,66.14
20170318,3,64.69
20170318,4,64.23
20170318,5,61.43
20170318,6,56.12
20170318,7,51.6
20170318,8,48.15
20170318,9,43.22
20170318,10,39.31
20170318,11,36.61
20170318,12,43.9
20170318,13,43.4
20170318,14,41.51
20170318,15,40.52
20170318,16,42.4
20170318,17,43.14
20170318,18,39.74
20170318,19,39.97
20170318,20,35.06
20170318,21,27.55
20170318,22,23.92
20170318,23,25.55
20170319,0,32.12
20170319,1,32.0
20170319,2,41.52
20170319,3,47.76
20170319,4,37.11
20170319,5,30.43
20170319,6,33.87
20170319,7,37.11
20170319,8,40.84
20170319,9,42.78
20170319,10,43.64
20170319,11,48.18
20170319,12,50.17
20170319,13,51.16
20170319,14,57.11
20170319,15,63.11
20170319,16,63.84
20170319,17,61.43
20170319,18,60.64
20170319,19,59.41
20170319,20,59.64
20170319,21,62.71
20170319,22,60.87
20170319,23,53.73
20170320,0,54.61
20170320,1,57.53
20170320,2,58.18
20170320,3,57.25
20170320,4,56.32
20170320,5,58.17
20170320,6,58.17
20170320,7,53.94
20170320,8,52.01
20170320,9,46.9
20170320,10,47.08
20170320,11,50.25
20170320,12,51.67
20170320,13,48.5
20170320,14,46.35
20170320,15,49.52
20170320,16,49.73
20170320,17,48.94
20170320,18,54.34
20170320,19,59.43
20170320,20,54.41
20170320,21,52.62
20170320,22,61.2
20170320,23,60.98
20170321,0,63.39
20170321,1,64.41
20170321,2,53.29
20170321,3,49.86
20170321,4,51.56
20170321,5,50.56
20170321,6,44.52
20170321,7,38.67
20170321,8,34.0
20170321,9,45.55
20170321,10,61.31
20170321,11,71.0
20170321,12,74.57
20170321,13,75.39
20170321,14,78.09
20170321,15,78.1
20170321,16,74.31
20170321,17,70.71
20170321,18,70.83
20170321,19,61.52
20170321,20,53.19
20170321,21,52.24
20170321,22,39.85
20170321,23,16.63
20170322,0,32.7
20170322,1,34.24
20170322,2,31.33
20170322,3,26.24
20170322,4,24.34
20170322,5,18.28
20170322,6,15.83
20170322,7,8.74
20170322,8,9.67
20170322,9,20.0
20170322,10,31.78
20170322,11,45.82
20170322,12,59.53
20170322,13,65.72
20170322,14,66.96
20170322,15,71.31
20170322,16,67.88
20170322,17,66.58
20170322,18,63.81
20170322,19,51.51
20170322,20,46.34
20170322,21,45.69
20170322,22,37.44
20170322,23,28.6
20170323,0,23.35
20170323,1,11.97
20170323,2,26.83
20170323,3,32.92
20170323,4,29.15
20170323,5,26.18
20170323,6,21.26
20170323,7,10.42
20170323,8,10.38
20170323,9,18.83
20170323,10,32.18
20170323,11,44.5
20170323,12,58.57
20170323,13,67.34
20170323,14,67.78
20170323,15,63.8
20170323,16,62.67
20170323,17,60.69
20170323,18,61.07
20170323,19,58.24
20170323,20,53.85
20170323,21,50.62
20170323,22,50.78
20170323,23,47.89
20170324,0,45.79
20170324,1,46.12
20170324,2,43.92
20170324,3,38.23
20170324,4,32.54
20170324,5,30.12
20170324,6,28.51
20170324,7,25.34
20170324,8,29.25
20170324,9,34.16
20170324,10,46.02
20170324,11,52.98
20170324,12,58.65
20170324,13,62.45
20170324,14,67.69
20170324,15,71.01
20170324,16,77.15
20170324,17,77.63
20170324,18,76.94
20170324,19,77.57
20170324,20,73.1
20170324,21,64.01
20170324,22,55.75
20170324,23,49.76
20170325,0,50.37
20170325,1,49.07
20170325,2,47.77
20170325,3,51.56
20170325,4,58.84
20170325,5,61.14
20170325,6,60.7
20170325,7,58.6
20170325,8,58.52
20170325,9,63.91
20170325,10,66.08
20170325,11,68.68
20170325,12,75.7
20170325,13,77.69
20170325,14,80.77
20170325,15,80.22
20170325,16,81.75
20170325,17,83.87
20170325,18,80.9
20170325,19,76.61
20170325,20,64.12
20170325,21,62.06
20170325,22,58.17
20170325,23,59.47
20170326,0,63.21
20170326,1,62.55
20170326,2,63.77
20170326,3,65.55
20170326,4,66.0
20170326,5,62.9
20170326,6,61.65
20170326,7,58.54
20170326,8,54.84
20170326,9,59.07
20170326,10,60.96
20170326,11,61.48
20170326,12,61.25
20170326,13,62.93
20170326,14,63.57
20170326,15,63.61
20170326,16,62.73
20170326,17,63.11
20170326,18,62.5
20170326,19,60.69
20170326,20,54.6
20170326,21,44.78
20170326,22,45.86
20170326,23,48.05
20170327,0,46.3
20170327,1,45.97
20170327,2,46.98
20170327,3,42.91
20170327,4,37.75
20170327,5,27.95
20170327,6,10.72
20170327,7,1.11
20170327,8,5.56
20170327,9,23.5
20170327,10,35.45
20170327,11,40.65
20170327,12,60.78
20170327,13,83.34
20170327,14,82.27
20170327,15,79.71
20170327,16,81.96
20170327,17,76.09
20170327,18,73.72
20170327,19,64.17
20170327,20,30.08
20170327,21,2.09
20170327,22,0.65
20170327,23,0.29
20170328,0,0.14
20170328,1,0.1
20170328,2,0.09
20170328,3,0.03
20170328,4,-0.03
20170328,5,-0.01
20170328,6,0.06
20170328,7,0.48
20170328,8,1.93
20170328,9,4.71
20170328,10,9.52
20170328,11,26.88
20170328,12,54.68
20170328,13,82.38
20170328,14,90.41
20170328,15,99.53
20170328,16,105.29
20170328,17,94.45
20170328,18,91.27
20170328,19,59.68
20170328,20,62.29
20170328,21,66.47
20170328,22,59.85
20170328,23,56.3
20170329,0,54.81
20170329,1,57.39
20170329,2,53.66
20170329,3,53.4
20170329,4,53.2
20170329,5,50.65
20170329,6,45.42
20170329,7,33.57
20170329,8,36.42
20170329,9,42.05
20170329,10,55.48
20170329,11,60.08
20170329,12,58.22
20170329,13,56.04
20170329,14,58.28
20170329,15,66.68
20170329,16,74.34
20170329,17,76.67
20170329,18,71.86
20170329,19,70.5
20170329,20,58.99
20170329,21,57.85
20170329,22,66.5
20170329,23,58.95
20170330,0,61.67
20170330,1,57.95
20170330,2,48.3
20170330,3,35.46
20170330,4,30.6
20170330,5,30.93
20170330,6,34.46
20170330,7,23.25
20170330,8,18.88
20170330,9,29.43
20170330,10,39.9
20170330,11,50.09
20170330,12,56.5
20170330,13,63.49
20170330,14,69.92
20170330,15,76.36
20170330,16,82.8
20170330,17,89.23
20170330,18,87.05
20170330,19,71.48
20170330,20,27.25
20170330,21,30.13
20170330,22,33.45
20170330,23,35.16
20170331,0,42.2
20170331,1,37.67
20170331,2,32.68
20170331,3,33.44
20170331,4,37.64
20170331,5,40.11
20170331,6,35.15
20170331,7,25.02
20170331,8,22.9
20170331,9,26.06
20170331,10,36.55
20170331,11,47.61
20170331,12,60.48
20170331,13,72.05
20170331,14,75.3
20170331,15,69.86
20170331,16,55.14
20170331,17,65.29
20170331,18,71.15
20170331,19,63.53
20170331,20,60.67
20170331,21,69.94
20170331,22,66.07
20170331,23,45.25
20170401,0,22.25
20170401,1,22.65
20170401,2,27.61
20170401,3,28.04
20170401,4,28.47
20170401,5,20.12
20170401,6,18.66
20170401,7,10.16
20170401,8,12.01
20170401,9,16.96
20170401,10,24.0
20170401,11,19.47
20170401,12,25.95
20170401,13,48.83
20170401,14,44.72
20170401,15,59.86
20170401,16,61.89
20170401,17,68.9
20170401,18,66.37
20170401,19,63.49
20170401,20,60.1
20170401,21,37.06
20170401,22,44.46
20170401,23,34.29
20170402,0,28.19
20170402,1,22.32
20170402,2,13.63
20170402,3,6.99
20170402,4,13.92
20170402,5,23.73
20170402,6,28.24
20170402,7,11.02
20170402,8,6.98
20170402,9,12.23
20170402,10,25.84
20170402,11,34.73
20170402,12,51.67
20170402,13,73.38
20170402,14,81.84
20170402,15,82.29
20170402,16,85.35
20170402,17,83.08
20170402,18,79.78
20170402,19,76.29
20170402,20,61.65
20170402,21,55.07
20170402,22,52.77
20170402,23,68.4
20170403,0,73.68
20170403,1,78.67
20170403,2,78.56
20170403,3,77.49
20170403,4,75.43
20170403,5,71.21
20170403,6,68.0
20170403,7,64.25
20170403,8,57.23
20170403,9,49.25
20170403,10,49.95
20170403,11,47.03
20170403,12,52.04
20170403,13,51.95
20170403,14,48.99
20170403,15,49.66
20170403,16,52.3
20170403,17,54.91
20170403,18,58.27
20170403,19,47.87
20170403,20,25.85
20170403,21,5.94
20170403,22,2.36
20170403,23,8.59
20170404,0,-0.04
20170404,1,-0.31
20170404,2,-0.22
20170404,3,2.11
20170404,4,0.44
20170404,5,-0.35
20170404,6,-0.43
20170404,7,1.35
20170404,8,3.12
20170404,9,5.39
20170404,10,6.75
20170404,11,26.96
20170404,12,51.32
20170404,13,60.94
20170404,14,71.5
20170404,15,77.59
20170404,16,82.74
20170404,17,81.67
20170404,18,63.65
20170404,19,71.13
20170404,20,62.36
20170404,21,60.32
20170404,22,50.96
20170404,23,46.7
20170405,0,60.96
20170405,1,51.13
20170405,2,32.41
20170405,3,22.86
20170405,4,13.32
20170405,5,45.64
20170405,6,43.76
20170405,7,47.61
20170405,8,59.94
20170405,9,70.85
20170405,10,69.57
20170405,11,74.0
20170405,12,74.71
20170405,13,72.78
20170405,14,79.0
20170405,15,79.96
20170405,16,78.32
20170405,17,81.16
20170405,18,79.48
20170405,19,78.31
20170405,20,75.64
20170405,21,69.21
20170405,22,70.61
20170405,23,67.34
20170406,0,69.72
20170406,1,75.59
20170406,2,77.96
20170406,3,81.49
20170406,4,80.91
20170406,5,77.9
20170406,6,72.51
20170406,7,63.3
20170406,8,56.22
20170406,9,67.9
20170406,10,69.32
20170406,11,72.02
20170406,12,69.03
20170406,13,71.84
20170406,14,69.95
20170406,15,71.34
20170406,16,72.8
20170406,17,72.22
20170406,18,74.28
20170406,19,69.61
20170406,20,63.2
20170406,21,53.97
20170406,22,50.74
20170406,23,46.35
20170407,0,46.9
20170407,1,40.65
20170407,2,24.69
20170407,3,24.3
20170407,4,33.68
20170407,5,26.45
20170407,6,24.6
20170407,7,16.98
20170407,8,17.95
20170407,9,29.3
20170407,10,40.3
20170407,11,54.82
20170407,12,65.34
20170407,13,68.12
20170407,14,70.65
20170407,15,72.34
20170407,16,68.61
20170407,17,68.57
20170407,18,69.87
20170407,19,68.26
20170407,20,64.53
20170407,21,58.55
20170407,22,50.62
20170407,23,54.94
20170408,0,56.23
20170408,1,54.33
20170408,2,53.03
20170408,3,51.57
20170408,4,66.56
20170408,5,65.68
20170408,6,57.6
20170408,7,61.26
20170408,8,65.6
20170408,9,60.41
20170408,10,60.85
20170408,11,66.6
20170408,12,74.76
20170408,13,76.92
20170408,14,74.66
20170408,15,71.09
20170408,16,78.9
20170408,17,79.41
20170408,18,78.3
20170408,19,73.5
20170408,20,54.29
20170408,21,31.65
20170408,22,10.75
20170408,23,0.41
20170409,0,1.09
20170409,1,18.94
20170409,2,32.94
20170409,3,30.94
20170409,4,28.93
20170409,5,29.65
20170409,6,32.96
20170409,7,27.87
20170409,8,28.71
20170409,9,34.24
20170409,10,45.28
20170409,11,56.75
20170409,12,70.74
20170409,13,73.58
20170409,14,82.53
20170409,15,87.56
20170409,16,100.72
20170409,17,99.72
20170409,18,89.24
20170409,19,86.5
20170409,20,59.15
20170409,21,29.26
20170409,22,38.15
20170409,23,65.08
20170410,0,68.37
20170410,1,73.96
20170410,2,64.8
20170410,3,69.53
20170410,4,75.19
20170410,5,73.1
20170410,6,69.23
20170410,7,63.89
20170410,8,65.66
20170410,9,67.9
20170410,10,69.18
20170410,11,80.63
20170410,12,80.65
20170410,13,81.64
20170410,14,81.48
20170410,15,78.77
20170410,16,77.86
20170410,17,77.29
20170410,18,74.35
20170410,19,69.56
20170410,20,65.09
20170410,21,57.99
20170410,22,48.74
20170410,23,38.24
20170411,0,42.2
20170411,1,44.55
20170411,2,41.58
20170411,3,39.53
20170411,4,36.48
20170411,5,36.61
20170411,6,30.09
20170411,7,6.99
20170411,8,10.82
20170411,9,23.61
20170411,10,44.51
20170411,11,47.24
20170411,12,58.1
20170411,13,67.48
20170411,14,72.11
20170411,15,80.9
20170411,16,77.22
20170411,17,77.61
20170411,18,76.45
20170411,19,72.89
20170411,20,65.73
20170411,21,55.28
20170411,22,56.03
20170411,23,53.49
20170412,0,56.71
20170412,1,48.4
20170412,2,40.99
20170412,3,35.94
20170412,4,36.48
20170412,5,28.04
20170412,6,18.74
20170412,7,9.85
20170412,8,12.08
20170412,9,25.79
20170412,10,53.37
20170412,11,58.87
20170412,12,58.63
20170412,13,55.87
20170412,14,64.92
20170412,15,66.75
20170412,16,63.08
20170412,17,62.18
20170412,18,53.69
20170412,19,46.76
20170412,20,41.97
20170412,21,36.01
20170412,22,33.73
20170412,23,34.3
20170413,0,51.35
20170413,1,55.15
20170413,2,50.23
20170413,3,49.02
20170413,4,47.8
20170413,5,47.23
20170413,6,38.57
20170413,7,31.66
20170413,8,41.1
20170413,9,53.09
20170413,10,62.13
20170413,11,67.03
20170413,12,71.31
20170413,13,74.91
20170413,14,77.8
20170413,15,79.17
20170413,16,80.68
20170413,17,80.14
20170413,18,80.45
20170413,19,79.58
20170413,20,75.1
20170413,21,68.85
20170413,22,63.04
20170413,23,48.8
20170414,0,30.69
20170414,1,36.5
20170414,2,45.02
20170414,3,36.83
20170414,4,28.81
20170414,5,22.06
20170414,6,7.75
20170414,7,2.88
20170414,8,5.96
20170414,9,9.05
20170414,10,18.71
20170414,11,23.01
20170414,12,37.68
20170414,13,58.56
20170414,14,74.1
20170414,15,73.27
20170414,16,70.98
20170414,17,72.73
20170414,18,81.46
20170414,19,82.86
20170414,20,67.43
20170414,21,60.76
20170414,22,55.93
20170414,23,59.93
20170415,0,57.57
20170415,1,48.54
20170415,2,47.85
20170415,3,46.88
20170415,4,46.41
20170415,5,43.82
20170415,6,50.92
20170415,7,53.99
20170415,8,52.4
20170415,9,59.36
20170415,10,64.37
20170415,11,74.88
20170415,12,81.44
20170415,13,81.68
20170415,14,81.61
20170415,15,81.32
20170415,16,80.19
20170415,17,79.53
20170415,18,82.83
20170415,19,80.01
20170415,20,73.13
20170415,21,64.93
20170415,22,61.35
20170415,23,64.69
20170416,0,67.54
20170416,1,66.14
20170416,2,58.79
20170416,3,58.66
20170416,4,56.38
20170416,5,55.64
20170416,6,55.22
20170416,7,55.83
20170416,8,58.91
20170416,9,66.74
20170416,10,74.59
20170416,11,73.07
20170416,12,80.83
20170416,13,79.43
20170416,14,78.32
20170416,15,80.1
20170416,16,81.89
20170416,17,83.02
20170416,18,83.09
20170416,19,82.38
20170416,20,78.28
20170416,21,72.22
20170416,22,67.78
20170416,23,74.68
20170417,0,72.54
20170417,1,68.11
20170417,2,68.15
20170417,3,66.45
20170417,4,64.75
20170417,5,65.89
20170417,6,62.57
20170417,7,59.51
20170417,8,66.15
20170417,9,67.33
20170417,10,75.09
20170417,11,82.18
20170417,12,83.98
20170417,13,88.89
20170417,14,87.93
20170417,15,88.31
20170417,16,87.29
20170417,17,86.27
20170417,18,86.25
20170417,19,83.83
20170417,20,81.14
20170417,21,80.58
20170417,22,79.39
20170417,23,77.77
20170418,0,67.46
20170418,1,64.91
20170418,2,64.0
20170418,3,51.64
20170418,4,47.0
20170418,5,41.99
20170418,6,61.23
20170418,7,60.26
20170418,8,54.0
20170418,9,59.92
20170418,10,68.52
20170418,11,77.01
20170418,12,83.46
20170418,13,76.97
20170418,14,81.5
20170418,15,82.1
20170418,16,82.66
20170418,17,79.35
20170418,18,82.67
20170418,19,78.03
20170418,20,75.59
20170418,21,74.35
20170418,22,72.56
20170418,23,74.04
20170419,0,67.16
20170419,1,60.03
20170419,2,59.95
20170419,3,60.65
20170419,4,59.17
20170419,5,53.73
20170419,6,43.18
20170419,7,32.94
20170419,8,58.62
20170419,9,72.0
20170419,10,77.85
20170419,11,81.48
20170419,12,78.92
20170419,13,79.67
20170419,14,81.67
20170419,15,82.62
20170419,16,81.12
20170419,17,83.55
20170419,18,81.93
20170419,19,81.09
20170419,20,74.22
20170419,21,58.75
20170419,22,39.75
20170419,23,27.23
20170420,0,32.74
20170420,1,41.11
20170420,2,48.83
20170420,3,31.4
20170420,4,43.64
20170420,5,26.33
20170420,6,4.2
20170420,7,2.83
20170420,8,9.32
20170420,9,43.39
20170420,10,62.56
20170420,11,69.6
20170420,12,66.47
20170420,13,72.41
20170420,14,76.59
20170420,15,78.67
20170420,16,79.69
20170420,17,75.47
20170420,18,68.41
20170420,19,65.46
20170420,20,69.49
20170420,21,59.38
20170420,22,44.03
20170420,23,53.02
20170421,0,60.6
20170421,1,60.74
20170421,2,60.15
20170421,3,53.65
20170421,4,47.15
20170421,5,38.4
20170421,6,29.65
20170421,7,21.21
20170421,8,16.51
20170421,9,14.02
20170421,10,23.05
20170421,11,30.3
20170421,12,44.1
20170421,13,51.24
20170421,14,51.82
20170421,15,58.59
20170421,16,59.33
20170421,17,57.57
20170421,18,58.85
20170421,19,46.82
20170421,20,42.01
20170421,21,44.01
20170421,22,43.37
20170421,23,42.69
20170422,0,41.34
20170422,1,48.99
20170422,2,72.71
20170422,3,71.61
20170422,4,66.27
20170422,5,60.13
20170422,6,69.09
20170422,7,70.94
20170422,8,67.53
20170422,9,76.01
20170422,10,78.81
20170422,11,77.58
20170422,12,77.16
20170422,13,77.92
20170422,14,78.99
20170422,15,80.69
20170422,16,80.01
20170422,17,78.33
20170422,18,80.3
20170422,19,79.45
20170422,20,75.66
20170422,21,75.48
20170422,22,70.85
20170422,23,73.49
20170423,0,67.06
20170423,1,73.73
20170423,2,67.0
20170423,3,66.07
20170423,4,60.91
20170423,5,56.35
20170423,6,51.24
20170423,7,53.13
20170423,8,63.58
20170423,9,70.8
20170423,10,70.53
20170423,11,72.52
20170423,12,71.69
20170423,13,72.48
20170423,14,74.07
20170423,15,75.93
20170423,16,79.55
20170423,17,81.19
20170423,18,77.47
20170423,19,77.88
20170423,20,76.5
20170423,21,67.6
20170423,22,46.01
20170423,23,34.48
20170424,0,35.83
20170424,1,51.25
20170424,2,59.35
20170424,3,61.86
20170424,4,60.69
20170424,5,47.73
20170424,6,31.25
20170424,7,23.46
20170424,8,32.06
20170424,9,46.85
20170424,10,51.11
20170424,11,48.58
20170424,12,52.71
20170424,13,54.77
20170424,14,56.98
20170424,15,58.41
20170424,16,59.64
20170424,17,52.1
20170424,18,54.27
20170424,19,49.0
20170424,20,51.07
20170424,21,49.36
20170424,22,49.42
20170424,23,60.21
20170425,0,69.13
20170425,1,65.65
20170425,2,60.04
20170425,3,62.47
20170425,4,64.91
20170425,5,62.77
20170425,6,57.04
20170425,7,46.69
20170425,8,61.46
20170425,9,69.88
20170425,10,71.86
20170425,11,71.75
20170425,12,73.86
20170425,13,72.5
20170425,14,74.39
20170425,15,81.3
20170425,16,79.84
20170425,17,71.72
20170425,18,67.74
20170425,19,67.12
20170425,20,70.63
20170425,21,58.64
20170425,22,43.63
20170425,23,51.51
20170426,0,61.8
20170426,1,57.04
20170426,2,46.46
20170426,3,50.1
20170426,4,46.3
20170426,5,30.05
20170426,6,8.17
20170426,7,8.04
20170426,8,33.93
20170426,9,55.27
20170426,10,69.72
20170426,11,69.52
20170426,12,67.57
20170426,13,68.92
20170426,14,71.63
20170426,15,72.07
20170426,16,77.96
20170426,17,74.91
20170426,18,74.67
20170426,19,72.99
20170426,20,68.15
20170426,21,66.13
20170426,22,65.44
20170426,23,52.04
20170427,0,50.97
20170427,1,44.19
20170427,2,31.8
20170427,3,13.96
20170427,4,5.92
20170427,5,0.25
20170427,6,3.02
20170427,7,15.87
20170427,8,30.06
20170427,9,53.58
20170427,10,68.9
20170427,11,69.24
20170427,12,69.86
20170427,13,74.4
20170427,14,77.29
20170427,15,80.08
20170427,16,84.26
20170427,17,84.84
20170427,18,83.56
20170427,19,77.17
20170427,20,73.99
20170427,21,62.86
20170427,22,56.45
20170427,23,49.67
20170428,0,55.12
20170428,1,54.52
20170428,2,51.7
20170428,3,47.5
20170428,4,44.05
20170428,5,46.24
20170428,6,40.53
20170428,7,31.34
20170428,8,33.6
20170428,9,47.78
20170428,10,59.05
20170428,11,60.92
20170428,12,65.69
20170428,13,70.86
20170428,14,73.46
20170428,15,77.11
20170428,16,78.13
20170428,17,79.21
